Tile	Base	Mean	sample
1102	18-19	0.13017599691572634	brain100-1-1
1102	20-21	0.18125472821555988	brain100-1-1
1102	22-23	0.11114358224411802	brain100-1-1
1102	24-25	0.1378397176579078	brain100-1-1
1102	26-27	0.0908170121793308	brain100-1-1
1102	28-29	0.1827209888237693	brain100-1-1
1102	30-31	0.17651569836030667	brain100-1-1
1102	32-33	0.12140285416302099	brain100-1-1
1102	34-35	0.1073652130286451	brain100-1-1
1102	36-37	0.13342552274826858	brain100-1-1
1102	38-39	0.10780071817857007	brain100-1-1
1102	40-41	0.06603825604983982	brain100-1-1
1102	42-43	0.14902495160977125	brain100-1-1
1102	44-45	0.1541971631609922	brain100-1-1
1102	46-47	0.21143641753639386	brain100-1-1
1102	48-49	0.1307127283732452	brain100-1-1
1102	50-51	0.07190717700870053	brain100-1-1
1102	52-53	0.14627495904693433	brain100-1-1
1102	54-55	0.15828182878915698	brain100-1-1
1102	56-57	0.13005874196127465	brain100-1-1
1102	58-59	0.16662037684418074	brain100-1-1
1102	60-61	0.09355356418768324	brain100-1-1
1102	62-63	0.1968205501926068	brain100-1-1
1102	64-65	0.14264833313724168	brain100-1-1
1102	66-67	0.15000359747998004	brain100-1-1
1102	68-69	0.17948645188808499	brain100-1-1
1102	70-71	0.18044281635801696	brain100-1-1
1102	72-73	0.11261741666508662	brain100-1-1
1102	74-75	-0.17010829888342016	brain100-1-1
1102	76-77	-0.12850056326090886	brain100-1-1
1102	78-79	0.12793310478942388	brain100-1-1
1102	80-81	0.1985261088796939	brain100-1-1
1102	82-83	0.22441080659787005	brain100-1-1
1102	84-85	0.09632343261155007	brain100-1-1
1102	86-87	0.07537347378423043	brain100-1-1
1102	88-89	0.03407203895914712	brain100-1-1
1102	90-91	0.030686065782980165	brain100-1-1
1102	92-93	-0.02887640587620055	brain100-1-1
1102	94-95	-0.007343460412879921	brain100-1-1
1102	96-97	0.06218263262589652	brain100-1-1
1102	98-99	-0.0840897874859845	brain100-1-1
1102	100	0.29550555285796953	brain100-1-1
1103	1	-0.23478711683719755	brain100-1-1
1103	2	-0.16800111612558144	brain100-1-1
1103	3	0.04070662327070895	brain100-1-1
1103	4	0.0035240318504126122	brain100-1-1
1103	5	0.27679422333129367	brain100-1-1
1103	6	0.03145698686646092	brain100-1-1
1103	7	-0.3519897219221644	brain100-1-1
1103	8	-0.04696921011273858	brain100-1-1
1103	9	-0.033672570056618056	brain100-1-1
1103	10-11	-0.0350273726075887	brain100-1-1
1103	12-13	0.06564061911110386	brain100-1-1
1103	14-15	0.033533150845913795	brain100-1-1
1103	16-17	0.007617482267919584	brain100-1-1
1103	18-19	0.039950433005952135	brain100-1-1
1103	20-21	0.07278911974995239	brain100-1-1
1103	22-23	-0.014796267379940886	brain100-1-1
1103	24-25	-0.05013020715412253	brain100-1-1
1103	26-27	-0.0445213336853314	brain100-1-1
1103	28-29	0.10189392115459661	brain100-1-1
1103	30-31	0.02426005926256458	brain100-1-1
1103	32-33	-0.013935491701641212	brain100-1-1
1103	34-35	0.06844847674348742	brain100-1-1
1103	36-37	-0.028228612590078583	brain100-1-1
1103	38-39	0.008176658028194339	brain100-1-1
1103	40-41	0.0904743462754034	brain100-1-1
1103	42-43	0.13022795912856822	brain100-1-1
1103	44-45	0.06397159925121798	brain100-1-1
1103	46-47	0.03286498896496681	brain100-1-1
1103	48-49	0.10251723965143889	brain100-1-1
1103	50-51	-0.010799589908593532	brain100-1-1
1103	52-53	-0.05109346200569753	brain100-1-1
1103	54-55	-0.14622944940633253	brain100-1-1
1103	56-57	-0.08610667157256024	brain100-1-1
1103	58-59	0.00496624150583358	brain100-1-1
1103	60-61	0.08227536869896213	brain100-1-1
1103	62-63	0.0708807005685479	brain100-1-1
1103	64-65	0.06934006246055091	brain100-1-1
1103	66-67	0.08609382304388902	brain100-1-1
1103	68-69	0.12497517369259548	brain100-1-1
1103	70-71	0.16310781218090753	brain100-1-1
1103	72-73	-0.015954011906341492	brain100-1-1
1103	74-75	0.15846312968800724	brain100-1-1
1103	76-77	0.10324546848512206	brain100-1-1
1103	78-79	0.16814474500106336	brain100-1-1
1103	80-81	0.11598642634001166	brain100-1-1
1103	82-83	0.13759761978468354	brain100-1-1
1103	84-85	-0.21815620539750036	brain100-1-1
1103	86-87	-0.017386707211246133	brain100-1-1
1103	88-89	0.0777695179507436	brain100-1-1
1103	90-91	0.004971780068695253	brain100-1-1
1103	92-93	0.17683787983808585	brain100-1-1
1103	94-95	0.23837082530140563	brain100-1-1
1103	96-97	0.19313501357827967	brain100-1-1
1103	98-99	0.18609654791774233	brain100-1-1
1103	100	0.028838886191302038	brain100-1-1
1104	1	-0.6062156882657685	brain100-1-1
1104	2	0.2605703124458474	brain100-1-1
1104	3	0.05499233755642319	brain100-1-1
1104	4	0.21780974613612702	brain100-1-1
1104	5	0.07679422333129349	brain100-1-1
1104	6	0.1129384683479433	brain100-1-1
1104	7	0.2194388495064068	brain100-1-1
1104	8	0.16731650417297494	brain100-1-1
1104	9	0.18061314422909547	brain100-1-1
1104	10-11	0.1792583416781266	brain100-1-1
1104	12-13	0.1727834762539615	brain100-1-1
1104	14-15	0.17639029370305614	brain100-1-1
1104	16-17	0.18618891083934663	brain100-1-1
1104	18-19	0.14947424252976127	brain100-1-1
1104	20-21	0.18125472821555988	brain100-1-1
1104	22-23	0.13044182785815295	brain100-1-1
1104	24-25	0.16415550713159277	brain100-1-1
1104	26-27	0.16976438060038213	brain100-1-1
1104	28-29	0.10903677829745462	brain100-1-1
1104	30-31	0.20283148783399163	brain100-1-1
1104	32-33	0.1670168892507391	brain100-1-1
1104	34-35	0.21262837092338138	brain100-1-1
1104	36-37	0.18605710169563672	brain100-1-1
1104	38-39	0.1867480865996214	brain100-1-1
1104	40-41	0.13095053675159463	brain100-1-1
1104	42-43	0.034989863890473316	brain100-1-1
1104	44-45	0.17349540877502712	brain100-1-1
1104	46-47	0.11143641753639422	brain100-1-1
1104	48-49	0.17632676346096332	brain100-1-1
1104	50-51	0.10348612437712212	brain100-1-1
1104	52-53	0.16557320466096925	brain100-1-1
1104	54-55	0.21091340773652512	brain100-1-1
1104	56-57	0.23532189985601093	brain100-1-1
1104	58-59	0.11925195579154924	brain100-1-1
1104	60-61	0.22513251155610448	brain100-1-1
1104	62-63	0.1827854624733085	brain100-1-1
1104	64-65	0.014578157698643679	brain100-1-1
1104	66-67	0.12895096590103172	brain100-1-1
1104	68-69	-0.16903139445190263	brain100-1-1
1104	70-71	0.13453638360947906	brain100-1-1
1104	72-73	0.19833170237937203	brain100-1-1
1104	74-75	0.12989170111657877	brain100-1-1
1104	76-77	0.14768991292956635	brain100-1-1
1104	78-79	0.17317120002751807	brain100-1-1
1104	80-81	0.19138325173683768	brain100-1-1
1104	82-83	0.2529822351692985	brain100-1-1
1104	84-85	-0.12698811422940892	brain100-1-1
1104	86-87	-0.19260038242492072	brain100-1-1
1104	88-89	0.20084644102766624	brain100-1-1
1104	90-91	0.1295871646840805	brain100-1-1
1104	92-93	0.06453018753039252	brain100-1-1
1104	94-95	0.2783708253014048	brain100-1-1
1104	96-97	0.2764683469116118	brain100-1-1
1104	98-99	0.029945300233313432	brain100-1-1
1104	100	0.17050555285796953	brain100-1-1
1105	1	0.19378431173423127	brain100-1-1
1105	2	0.2605703124458474	brain100-1-1
1105	3	0.25499233755642337	brain100-1-1
1105	4	-0.0821902538638728	brain100-1-1
1105	5	-0.023205776668706157	brain100-1-1
1105	6	0.07960513501461008	brain100-1-1
1105	7	0.11943884950640715	brain100-1-1
1105	8	-0.032683495827024345	brain100-1-1
1105	9	-0.01938685577090382	brain100-1-1
1105	10-11	0.02925834167812802	brain100-1-1
1105	12-13	0.1227834762539608	brain100-1-1
1105	14-15	0.026390293703057566	brain100-1-1
1105	16-17	-0.06381108916065337	brain100-1-1
1105	18-19	0.08280757586309484	brain100-1-1
1105	20-21	0.0312547282155613	brain100-1-1
1105	22-23	-0.03622483880851313	brain100-1-1
1105	24-25	-0.03584449286840652	brain100-1-1
1105	26-27	0.06976438060038248	brain100-1-1
1105	28-29	0.009036778297454973	brain100-1-1
1105	30-31	0.05283148783399305	brain100-1-1
1105	32-33	0.10035022258407267	brain100-1-1
1105	34-35	0.0626283709233828	brain100-1-1
1105	36-37	-0.06394289830436328	brain100-1-1
1105	38-39	-0.16325191340037826	brain100-1-1
1105	40-41	-0.0023827965817382335	brain100-1-1
1105	42-43	0.10165653055713975	brain100-1-1
1105	44-45	0.10682874210836069	brain100-1-1
1105	46-47	0.06143641753639528	brain100-1-1
1105	48-49	0.10966009679429689	brain100-1-1
1105	50-51	0.15348612437712106	brain100-1-1
1105	52-53	0.14627495904693433	brain100-1-1
1105	54-55	0.05301867089441892	brain100-1-1
1105	56-57	0.07742716301390473	brain100-1-1
1105	58-59	0.06135721894944268	brain100-1-1
1105	60-61	0.1198693536613682	brain100-1-1
1105	62-63	0.1968205501926068	brain100-1-1
1105	64-65	0.19527991208460982	brain100-1-1
1105	66-67	0.12368780800629509	brain100-1-1
1105	68-69	0.23211803083545313	brain100-1-1
1105	70-71	0.2345363836094787	brain100-1-1
1105	72-73	0.19833170237937203	brain100-1-1
1105	74-75	0.17106817170481392	brain100-1-1
1105	76-77	0.21435657959623278	brain100-1-1
1105	78-79	0.24221881907513776	brain100-1-1
1105	80-81	0.16827400803935788	brain100-1-1
1105	82-83	0.19415870575753402	brain100-1-1
1105	84-85	0.18455872672919682	brain100-1-1
1105	86-87	0.12684406201952392	brain100-1-1
1105	88-89	0.2777695179507429	brain100-1-1
1105	90-91	0.24497178006869547	brain100-1-1
1105	92-93	0.19433787983808593	brain100-1-1
1105	94-95	0.2783708253014048	brain100-1-1
1105	96-97	-0.09853165308838818	brain100-1-1
1105	98-99	0.014719736323540289	brain100-1-1
1105	100	0.29550555285796953	brain100-1-1
1106	1	0.19378431173423127	brain100-1-1
1106	2	0.2605703124458474	brain100-1-1
1106	3	-0.17357909101500546	brain100-1-1
1106	4	-0.2107616824353018	brain100-1-1
1106	5	0.27679422333129367	brain100-1-1
1106	6	-0.39182343641396145	brain100-1-1
1106	7	-0.3519897219221644	brain100-1-1
1106	8	0.024459361315832595	brain100-1-1
1106	9	-0.3908154271994757	brain100-1-1
1106	10-11	0.03640119882098425	brain100-1-1
1106	12-13	-0.3272165237460385	brain100-1-1
1106	14-15	-0.10932399201123033	brain100-1-1
1106	16-17	0.18618891083934663	brain100-1-1
1106	18-19	0.039950433005952135	brain100-1-1
1106	20-21	0.03839758535841753	brain100-1-1
1106	22-23	0.020918018334343813	brain100-1-1
1106	24-25	0.02129836427445042	brain100-1-1
1106	26-27	-0.11594990511390435	brain100-1-1
1106	28-29	-0.005248935988261039	brain100-1-1
1106	30-31	-0.15431136930886602	brain100-1-1
1106	32-33	-0.2282212059873565	brain100-1-1
1106	34-35	-0.43022877193376097	brain100-1-1
1106	36-37	-0.3139428983043633	brain100-1-1
1106	38-39	0.04389094374247904	brain100-1-1
1106	40-41	-0.23095422515316777	brain100-1-1
1106	42-43	-0.15548632658571826	brain100-1-1
1106	44-45	-0.22174268646306672	brain100-1-1
1106	46-47	-0.2995525934526171	brain100-1-1
1106	48-49	-0.4331970460628458	brain100-1-1
1106	50-51	-0.22508530419430706	brain100-1-1
1106	52-53	-0.15823631914855518	brain100-1-1
1106	54-55	-0.07480087797776136	brain100-1-1
1106	56-57	-0.050392385858275546	brain100-1-1
1106	58-59	-0.0664623299227376	brain100-1-1
1106	60-61	-0.13201034558675317	brain100-1-1
1106	62-63	-0.21208633239848673	brain100-1-1
1106	64-65	-0.7008064576859709	brain100-1-1
1106	66-67	-0.30951057256050696	brain100-1-1
1106	68-69	-0.1524973537799319	brain100-1-1
1106	70-71	-0.15007900100590632	brain100-1-1
1106	72-73	-0.26320675915908964	brain100-1-1
1106	74-75	0.07604554727042512	brain100-1-1
1106	76-77	0.13743350267315613	brain100-1-1
1106	78-79	0.01144958830590781	brain100-1-1
1106	80-81	0.14376420411779023	brain100-1-1
1106	82-83	-0.26216927998221706	brain100-1-1
1106	84-85	-0.006617743859038683	brain100-1-1
1106	86-87	0.0018440620195239177	brain100-1-1
1106	88-89	-0.4722304820492571	brain100-1-1
1106	90-91	-0.17169488659797238	brain100-1-1
1106	92-93	-0.24316212016191407	brain100-1-1
1106	94-95	-0.32011402318344295	brain100-1-1
1106	96-97	-0.3780771076338425	brain100-1-1
1106	98-99	-1.3618675652637613	brain100-1-1
1106	100	-1.0378277804753635	brain100-1-1
1107	1	0.19378431173423127	brain100-1-1
1107	2	-0.13942968755415297	brain100-1-1
1107	3	0.25499233755642337	brain100-1-1
1107	4	0.21780974613612702	brain100-1-1
1107	5	-0.5232057766687062	brain100-1-1
1107	6	-0.08706153165205777	brain100-1-1
1107	7	-0.3138944838269264	brain100-1-1
1107	8	-0.2326834958270254	brain100-1-1
1107	9	0.04727981089576261	brain100-1-1
1107	10-11	0.1792583416781266	brain100-1-1
1107	12-13	-0.22721652374603707	brain100-1-1
1107	14-15	-0.09027637296361135	brain100-1-1
1107	16-17	-0.21381108916065372	brain100-1-1
1107	18-19	-0.21719242413690587	brain100-1-1
1107	20-21	-0.15207860511777405	brain100-1-1
1107	22-23	-0.16955817214184776	brain100-1-1
1107	24-25	-0.10251115953507473	brain100-1-1
1107	26-27	-0.23023561939961823	brain100-1-1
1107	28-29	-0.057629888369213234	brain100-1-1
1107	30-31	-0.06383517883267587	brain100-1-1
1107	32-33	-0.1329831107492616	brain100-1-1
1107	34-35	-0.1873716290766172	brain100-1-1
1107	36-37	-0.013942898304362572	brain100-1-1
1107	38-39	-0.07991858006704433	brain100-1-1
1107	40-41	-0.06904946324840644	brain100-1-1
1107	42-43	0.13498986389047296	brain100-1-1
1107	44-45	0.1401620754416939	brain100-1-1
1107	46-47	0.14476975086972743	brain100-1-1
1107	48-49	-0.19033990320570382	brain100-1-1
1107	50-51	0.0034861243771224792	brain100-1-1
1107	52-53	0.06557320466096961	brain100-1-1
1107	54-55	0.010913407736525826	brain100-1-1
1107	56-57	0.03532189985601164	brain100-1-1
1107	58-59	0.08591862245821602	brain100-1-1
1107	60-61	-0.04153415511056302	brain100-1-1
1107	62-63	-0.017214537526690776	brain100-1-1
1107	64-65	-0.28542184230135703	brain100-1-1
1107	66-67	-0.171049034098969	brain100-1-1
1107	68-69	0.09878469750212027	brain100-1-1
1107	70-71	-0.16546361639052165	brain100-1-1
1107	72-73	0.1316650357127056	brain100-1-1
1107	74-75	0.09655836778324556	brain100-1-1
1107	76-77	0.08102324626289992	brain100-1-1
1107	78-79	0.1088854857418049	brain100-1-1
1107	80-81	-0.2729024625488776	brain100-1-1
1107	82-83	-0.1755891934021303	brain100-1-1
1107	84-85	-0.11376060100189633	brain100-1-1
1107	86-87	0.03755834773380862	brain100-1-1
1107	88-89	0.0634838036650276	brain100-1-1
1107	90-91	0.019697054793969215	brain100-1-1
1107	92-93	0.042552165552370624	brain100-1-1
1107	94-95	0.06408511101568948	brain100-1-1
1107	96-97	-0.152103081659817	brain100-1-1
1107	98-99	-0.023650227046424277	brain100-1-1
1107	100	-0.7044944471420305	brain100-1-1
1108	1	0.19378431173423127	brain100-1-1
1108	2	0.2605703124458474	brain100-1-1
1108	3	-0.2667467928783589	brain100-1-1
1108	4	0.21780974613612702	brain100-1-1
1108	5	0.27679422333129367	brain100-1-1
1108	6	0.09264861327547891	brain100-1-1
1108	7	0.13248232776727598	brain100-1-1
1108	8	0.08035998243384412	brain100-1-1
1108	9	0.18061314422909547	brain100-1-1
1108	10-11	0.005345298199864956	brain100-1-1
1108	12-13	0.1293052153843952	brain100-1-1
1108	14-15	-0.04100101064477002	brain100-1-1
1108	16-17	-0.07468065437804405	brain100-1-1
1108	18-19	0.05237279325439914	brain100-1-1
1108	20-21	0.13777646734599358	brain100-1-1
1108	22-23	0.07681863945235534	brain100-1-1
1108	24-25	-0.053235797216233394	brain100-1-1
1108	26-27	0.16976438060038213	brain100-1-1
1108	28-29	0.12208025655832344	brain100-1-1
1108	30-31	0.11587496609486081	brain100-1-1
1108	32-33	0.11339370084494149	brain100-1-1
1108	34-35	0.16915011005381508	brain100-1-1
1108	36-37	0.0991005799565059	brain100-1-1
1108	38-39	0.1432698257300551	brain100-1-1
1108	40-41	0.06718242080956571	brain100-1-1
1108	42-43	0.1581782696875731	brain100-1-1
1108	44-45	0.16335048123879403	brain100-1-1
1108	46-47	0.16795815666682756	brain100-1-1
1108	48-49	0.16618183592473024	brain100-1-1
1108	50-51	-0.14433996257939974	brain100-1-1
1108	52-53	-0.14891954896222082	brain100-1-1
1108	54-55	0.037000364258263474	brain100-1-1
1108	56-57	0.1444128089469192	brain100-1-1
1108	58-59	0.0828883194279122	brain100-1-1
1108	60-61	0.17967796610155773	brain100-1-1
1108	62-63	0.15854303823088323	brain100-1-1
1108	64-65	0.11154785466834127	brain100-1-1
1108	66-67	0.09258732953739468	brain100-1-1
1108	68-69	0.1412089399263632	brain100-1-1
1108	70-71	0.2345363836094787	brain100-1-1
1108	72-73	0.19833170237937203	brain100-1-1
1108	74-75	0.18443715566203167	brain100-1-1
1108	76-77	-0.01291614767649385	brain100-1-1
1108	78-79	-0.030508453652135614	brain100-1-1
1108	80-81	0.09073390108748569	brain100-1-1
1108	82-83	0.11661859880566183	brain100-1-1
1108	84-85	0.19576320852191387	brain100-1-1
1108	86-87	0.20422501440047647	brain100-1-1
1108	88-89	-0.055563815382589254	brain100-1-1
1108	90-91	-0.04074250564558923	brain100-1-1
1108	92-93	0.006837879838085925	brain100-1-1
1108	94-95	0.02837082530140478	brain100-1-1
1108	96-97	0.06594203112213748	brain100-1-1
1108	98-99	-0.025558041454237568	brain100-1-1
1108	100	0.11368737103978788	brain100-1-1
1109	1	0.19378431173423127	brain100-1-1
1109	2	0.2605703124458474	brain100-1-1
1109	3	0.04070662327070895	brain100-1-1
1109	4	0.0035240318504126122	brain100-1-1
1109	5	-0.3660629195258496	brain100-1-1
1109	6	0.03674799215746738	brain100-1-1
1109	7	0.005153135220693272	brain100-1-1
1109	8	0.024459361315832595	brain100-1-1
1109	9	0.1091845728005243	brain100-1-1
1109	10-11	6.869131066995493E-4	brain100-1-1
1109	12-13	0.02992633339681916	brain100-1-1
1109	14-15	-0.07360970629694386	brain100-1-1
1109	16-17	0.04333176798220428	brain100-1-1
1109	18-19	0.039950433005952135	brain100-1-1
1109	20-21	0.07411187107270223	brain100-1-1
1109	22-23	0.05663230404862851	brain100-1-1
1109	24-25	0.0927269357030216	brain100-1-1
1109	26-27	-0.0445213336853314	brain100-1-1
1109	28-29	0.10189392115459661	brain100-1-1
1109	30-31	0.02426005926256458	brain100-1-1
1109	32-33	0.09320736544121466	brain100-1-1
1109	34-35	-0.0016573433623339184	brain100-1-1
1109	36-37	0.07891424455277907	brain100-1-1
1109	38-39	0.008176658028194339	brain100-1-1
1109	40-41	0.0904743462754034	brain100-1-1
1109	42-43	0.09451367341428174	brain100-1-1
1109	44-45	0.09968588496550268	brain100-1-1
1109	46-47	-0.002849296749319663	brain100-1-1
1109	48-49	-0.14748276034856111	brain100-1-1
1109	50-51	0.06062898151997942	brain100-1-1
1109	52-53	0.16319225228001777	brain100-1-1
1109	54-55	0.06805626487938277	brain100-1-1
1109	56-57	-0.01467810014398907	brain100-1-1
1109	58-59	-0.1021766156370223	brain100-1-1
1109	60-61	-0.024867488443895525	brain100-1-1
1109	62-63	-5.47870860025057E-4	brain100-1-1
1109	64-65	-0.07351708039659322	brain100-1-1
1109	66-67	0.08609382304388902	brain100-1-1
1109	68-69	0.05354660226402608	brain100-1-1
1109	70-71	-0.015463616390521295	brain100-1-1
1109	72-73	0.09118884523651438	brain100-1-1
1109	74-75	0.12274884397372077	brain100-1-1
1109	76-77	-0.07135770611805192	brain100-1-1
1109	78-79	-0.11492403806771989	brain100-1-1
1109	80-81	0.04852610887969355	brain100-1-1
1109	82-83	0.038696520883584995	brain100-1-1
1109	84-85	-0.04233202957332516	brain100-1-1
1109	86-87	0.0018440620195239177	brain100-1-1
1109	88-89	0.060838301019524366	brain100-1-1
1109	90-91	0.05978659488351035	brain100-1-1
1109	92-93	-0.07649545349524622	brain100-1-1
1109	94-95	-0.06208501515443565	brain100-1-1
1109	96-97	-0.3773778069345415	brain100-1-1
1109	98-99	0.020421490709503942	brain100-1-1
1109	100	0.15264841000082718	brain100-1-1
1110	1	-0.02050140255148314	brain100-1-1
1110	2	0.04628459816013297	brain100-1-1
1110	3	0.25499233755642337	brain100-1-1
1110	4	0.21780974613612702	brain100-1-1
1110	5	0.27679422333129367	brain100-1-1
1110	6	0.10817656358603855	brain100-1-1
1110	7	-0.06627543620787968	brain100-1-1
1110	8	0.16731650417297494	brain100-1-1
1110	9	0.18061314422909547	brain100-1-1
1110	10-11	0.1792583416781266	brain100-1-1
1110	12-13	0.10135490482539034	brain100-1-1
1110	14-15	0.0692474365601985	brain100-1-1
1110	16-17	0.07904605369648898	brain100-1-1
1110	18-19	-0.031478138422620816	brain100-1-1
1110	20-21	0.07411187107270223	brain100-1-1
1110	22-23	0.05663230404862851	brain100-1-1
1110	24-25	0.12844122141730807	brain100-1-1
1110	26-27	0.09833580917181095	brain100-1-1
1110	28-29	0.17332249258316956	brain100-1-1
1110	30-31	0.16711720211970693	brain100-1-1
1110	32-33	0.09320736544121466	brain100-1-1
1110	34-35	-0.0016573433623339184	brain100-1-1
1110	36-37	0.07891424455277907	brain100-1-1
1110	38-39	0.11531951517105021	brain100-1-1
1110	40-41	0.16190291770397636	brain100-1-1
1110	42-43	0.09451367341428174	brain100-1-1
1110	44-45	0.028257313536933282	brain100-1-1
1110	46-47	-0.0028492967493214394	brain100-1-1
1110	48-49	0.031088668222869487	brain100-1-1
1110	50-51	0.06062898151997942	brain100-1-1
1110	52-53	0.1274779665657313	brain100-1-1
1110	54-55	0.13948483630795394	brain100-1-1
1110	56-57	0.02103618557029563	brain100-1-1
1110	58-59	0.04068052722012183	brain100-1-1
1110	60-61	0.22513251155610448	brain100-1-1
1110	62-63	0.24945212913997494	brain100-1-1
1110	64-65	0.10505434817483561	brain100-1-1
1110	66-67	0.1575223944724602	brain100-1-1
1110	68-69	0.12497517369259548	brain100-1-1
1110	70-71	0.2345363836094787	brain100-1-1
1110	72-73	0.05547455952222968	brain100-1-1
1110	74-75	-0.05846808724320951	brain100-1-1
1110	76-77	0.06620843144808397	brain100-1-1
1110	78-79	0.09407067092698895	brain100-1-1
1110	80-81	0.07894938930297357	brain100-1-1
1110	82-83	0.1418711240581878	brain100-1-1
1110	84-85	0.12298091834831837	brain100-1-1
1110	86-87	0.07397844937130138	brain100-1-1
1110	88-89	0.05049679067801627	brain100-1-1
1110	90-91	0.24497178006869547	brain100-1-1
1110	92-93	0.018742641742848676	brain100-1-1
1110	94-95	0.04027558720616753	brain100-1-1
1110	96-97	0.12383676796424403	brain100-1-1
1110	98-99	-0.09536798297470561	brain100-1-1
1110	100	0.060211435210911546	brain100-1-1
1111	1	0.022355740305659566	brain100-1-1
1111	2	-0.4060963542208196	brain100-1-1
1111	3	-0.24500766244357663	brain100-1-1
1111	4	-0.11552358719720601	brain100-1-1
1111	5	-0.05653911000203937	brain100-1-1
1111	6	-0.04896629355681803	brain100-1-1
1111	7	-0.009132579065020963	brain100-1-1
1111	8	-0.05490571804924649	brain100-1-1
1111	9	0.06632742994338159	brain100-1-1
1111	10-11	-0.045344832925048095	brain100-1-1
1111	12-13	-0.05578795231746625	brain100-1-1
1111	14-15	-0.1291652618524992	brain100-1-1
1111	16-17	-0.06619204154160663	brain100-1-1
1111	18-19	0.042331385386905396	brain100-1-1
1111	20-21	-0.04414209718126472	brain100-1-1
1111	22-23	-0.08622483880851384	brain100-1-1
1111	24-25	0.025266618242703487	brain100-1-1
1111	26-27	-0.08023561939961787	brain100-1-1
1111	28-29	-0.014772745512070529	brain100-1-1
1111	30-31	-0.13526375026124704	brain100-1-1
1111	32-33	-0.2202846980508486	brain100-1-1
1111	34-35	-0.12070496240995254	brain100-1-1
1111	36-37	-0.1568000411615067	brain100-1-1
1111	38-39	0.0462718961234323	brain100-1-1
1111	40-41	-0.1357161299150711	brain100-1-1
1111	42-43	-0.07929585039524234	brain100-1-1
1111	44-45	-0.18206014678052895	brain100-1-1
1111	46-47	0.07254752864750458	brain100-1-1
1111	48-49	-0.09589545876125882	brain100-1-1
1111	50-51	-0.18540276451176751	brain100-1-1
1111	52-53	-0.18998235089458682	brain100-1-1
1111	54-55	-0.12241992559680881	brain100-1-1
1111	56-57	-0.019440004905893815	brain100-1-1
